,path,bicam_btarget,bicam_bpred,bicam_ntarget,bicam_npred,btarget,bpred,ntarget,npred
5742,lobster_s_002208.png,13,13,45,45,5,5,40,40
5743,lobster_s_000248.png,13,3,45,10,5,7,40,15
5744,lobster_s_000168.png,13,1,45,27,5,1,40,20
5745,lobster_s_001699.png,13,5,45,10,5,15,40,86
5746,lobster_s_001106.png,13,15,45,33,5,7,40,39
5747,lobster_s_002261.png,13,13,45,26,5,5,40,19
5748,american_lobster_s_000020.png,13,13,45,45,5,5,40,39
5749,maine_lobster_s_000657.png,13,13,45,45,5,5,40,40
5750,lobster_s_000936.png,13,13,45,45,5,7,40,40
5751,lobster_s_001563.png,13,13,45,45,5,17,40,40
5752,lobster_s_001630.png,13,13,45,79,5,5,40,77
5753,american_lobster_s_000327.png,13,13,45,45,5,5,40,40
5754,lobster_s_002295.png,13,13,45,45,5,5,40,40
5755,lobster_s_000988.png,13,13,45,45,5,5,40,40
5756,maine_lobster_s_001502.png,13,14,45,46,5,12,40,41
5757,lobster_s_001676.png,13,11,45,19,5,3,40,3
5758,maine_lobster_s_001585.png,13,2,45,70,5,12,40,68
5759,american_lobster_s_000283.png,13,7,45,14,5,7,40,6
5760,lobster_s_000469.png,13,13,45,45,5,7,40,52
5761,lobster_s_001104.png,13,4,45,51,5,7,40,47
5762,lobster_s_001411.png,13,13,45,45,5,5,40,77
5763,lobster_s_000002.png,13,1,45,67,5,1,40,64
5764,lobster_s_000361.png,13,13,45,45,5,7,40,40
5765,american_lobster_s_000458.png,13,13,45,45,5,5,40,40
5766,american_lobster_s_000852.png,13,13,45,45,5,5,40,40
5767,lobster_s_000818.png,13,5,45,84,5,6,40,83
5768,lobster_s_001343.png,13,8,45,43,5,7,40,37
5769,lobster_s_000046.png,13,13,45,45,5,5,40,40
5770,lobster_s_000820.png,13,2,45,11,5,12,40,3
5771,american_lobster_s_000068.png,13,15,45,10,5,7,40,62
5772,lobster_s_001774.png,13,13,45,26,5,5,40,19
5773,lobster_s_002030.png,13,13,45,45,5,5,40,69
5774,lobster_s_000118.png,13,13,45,45,5,5,40,40
5775,lobster_s_000733.png,13,13,45,45,5,5,40,40
5776,lobster_s_000702.png,13,13,45,45,5,5,40,40
5777,american_lobster_s_000263.png,13,13,45,45,5,5,40,40
5778,lobster_s_000435.png,13,13,45,45,5,5,40,40
5779,lobster_s_001020.png,13,19,45,45,5,7,40,40
5780,lobster_s_001283.png,13,7,45,7,5,17,40,67
5781,american_lobster_s_000452.png,13,13,45,79,5,5,40,77
5782,lobster_s_001943.png,13,13,45,45,5,5,40,40
5783,lobster_s_001911.png,13,10,45,33,5,7,40,27
5784,american_lobster_s_000193.png,13,13,45,45,5,5,40,40
5785,lobster_s_001771.png,13,13,45,45,5,5,40,40
5786,maine_lobster_s_000079.png,13,13,45,48,5,15,40,43
5787,lobster_s_000813.png,13,15,45,29,5,7,40,22
5788,american_lobster_s_000633.png,13,7,45,6,5,7,40,39
5789,maine_lobster_s_001211.png,13,7,45,32,5,1,40,39
5790,lobster_s_000484.png,13,13,45,45,5,5,40,40
5791,lobster_s_001972.png,13,7,45,24,5,17,40,40
5792,lobster_s_001162.png,13,13,45,45,5,5,40,40
5793,northern_lobster_s_001021.png,13,13,45,26,5,5,40,19
5794,lobster_s_001226.png,13,13,45,45,5,1,40,40
5795,american_lobster_s_000123.png,13,14,45,35,5,6,40,12
5796,lobster_s_002081.png,13,13,45,45,5,5,40,40
5797,american_lobster_s_000357.png,13,19,45,85,5,11,40,84
5798,maine_lobster_s_001010.png,13,13,45,45,5,5,40,40
5799,lobster_s_001507.png,13,13,45,45,5,5,40,40
5800,lobster_s_000108.png,13,13,45,45,5,5,40,40
5801,lobster_s_000718.png,13,13,45,45,5,5,40,56
5802,lobster_s_000139.png,13,13,45,45,5,5,40,82
5803,lobster_s_001726.png,13,10,45,45,5,5,40,27
5804,american_lobster_s_000234.png,13,13,45,45,5,5,40,76
5805,lobster_s_000916.png,13,13,45,45,5,5,40,40
5806,lobster_s_001490.png,13,14,45,35,5,5,40,12
5807,lobster_s_002008.png,13,13,45,45,5,5,40,40
5808,lobster_s_001509.png,13,19,45,89,5,5,40,88
5809,american_lobster_s_000154.png,13,13,45,45,5,5,40,40
5810,american_lobster_s_000374.png,13,7,45,24,5,17,40,17
5811,lobster_s_001300.png,13,15,45,27,5,7,40,27
5812,lobster_s_001701.png,13,19,45,45,5,11,40,40
5813,lobster_s_001067.png,13,13,45,45,5,5,40,40
5814,lobster_s_001268.png,13,7,45,18,5,17,40,39
5815,lobster_s_002128.png,13,13,45,45,5,5,40,40
5816,american_lobster_s_000004.png,13,13,45,45,5,5,40,40
5817,lobster_s_000888.png,13,15,45,27,5,7,40,20
5818,lobster_s_000073.png,13,13,45,45,5,5,40,40
5819,lobster_s_000814.png,13,13,45,26,5,5,40,19
5820,american_lobster_s_000533.png,13,13,45,45,5,5,40,39
5821,lobster_s_000011.png,13,13,45,74,5,5,40,39
5822,tiger_s_000495.png,8,8,88,88,18,18,87,87
5823,panthera_tigris_s_000864.png,8,8,88,88,18,18,87,87
5824,panthera_tigris_s_000098.png,8,13,88,74,18,5,87,72
5825,panthera_tigris_s_000407.png,8,8,88,38,18,18,87,32
5826,tiger_s_002582.png,8,8,88,88,18,18,87,87
5827,panthera_tigris_s_000564.png,8,8,88,34,18,3,87,32
5828,panthera_tigris_s_000754.png,8,8,88,88,18,18,87,87
5829,tiger_s_000248.png,8,0,88,55,18,0,87,51
5830,panthera_tigris_s_000516.png,8,8,88,88,18,18,87,3
5831,panthera_tigris_s_000829.png,8,8,88,88,18,18,87,87
5832,panthera_tigris_s_000630.png,8,8,88,34,18,18,87,28
5833,panthera_tigris_s_000025.png,8,8,88,88,18,8,87,87
5834,tiger_s_002331.png,8,8,88,88,18,7,87,87
5835,tiger_s_000261.png,8,8,88,88,18,18,87,37
5836,tiger_s_000386.png,8,8,88,88,18,18,87,87
5837,tiger_s_002026.png,8,8,88,88,18,18,87,62
5838,panthera_tigris_s_000930.png,8,8,88,88,18,18,87,87
5839,tiger_s_000729.png,8,8,88,88,18,18,87,87
5840,tiger_s_001182.png,8,8,88,88,18,18,87,87
5841,tiger_s_000021.png,8,8,88,88,18,8,87,87
5842,tiger_s_000383.png,8,8,88,88,18,18,87,87
5843,tiger_s_002243.png,8,8,88,88,18,18,87,15
5844,tiger_s_000037.png,8,16,88,88,18,8,87,87
5845,panthera_tigris_s_000375.png,8,8,88,88,18,18,87,87
5846,panthera_tigris_s_000274.png,8,8,88,88,18,18,87,87
5847,panthera_tigris_s_000690.png,8,8,88,88,18,18,87,87
5848,tiger_s_001745.png,8,8,88,88,18,18,87,87
5849,tiger_s_000940.png,8,8,88,88,18,18,87,87
5850,panthera_tigris_s_000163.png,8,8,88,88,18,18,87,87
5851,panthera_tigris_s_000816.png,8,8,88,43,18,18,87,28
5852,panthera_tigris_s_000678.png,8,8,88,88,18,18,87,87
5853,panthera_tigris_s_000420.png,8,8,88,88,18,18,87,87
5854,panthera_tigris_s_000128.png,8,8,88,88,18,18,87,87
5855,tiger_s_002081.png,8,8,88,88,18,18,87,87
5856,tiger_s_000254.png,8,8,88,88,18,18,87,87
5857,panthera_tigris_s_000036.png,8,8,88,88,18,18,87,87
5858,tiger_s_001119.png,8,8,88,42,18,18,87,43
5859,tiger_s_000580.png,8,8,88,88,18,18,87,87
5860,panthera_tigris_s_000405.png,8,8,88,43,18,18,87,87
5861,panthera_tigris_s_000015.png,8,8,88,88,18,18,87,37
5862,panthera_tigris_s_000441.png,8,8,88,43,18,18,87,38
5863,panthera_tigris_s_000021.png,8,16,88,65,18,18,87,62
5864,tiger_s_002236.png,8,15,88,51,18,7,87,37
5865,tiger_s_000034.png,8,8,88,88,18,18,87,87
5866,panthera_tigris_s_000536.png,8,8,88,88,18,18,87,87
5867,panthera_tigris_s_000718.png,8,8,88,88,18,18,87,87
5868,tiger_s_000608.png,8,8,88,88,18,18,87,87
5869,tiger_s_001837.png,8,8,88,88,18,18,87,87
5870,panthera_tigris_s_000079.png,8,8,88,88,18,7,87,87
5871,tiger_s_000255.png,8,8,88,88,18,18,87,87
5872,panthera_tigris_s_000471.png,8,8,88,88,18,18,87,32
5873,panthera_tigris_s_000750.png,8,8,88,88,18,18,87,87
5874,tiger_s_001076.png,8,8,88,88,18,18,87,87
5875,panthera_tigris_s_000769.png,8,8,88,88,18,15,87,87
5876,tiger_s_001738.png,8,10,88,33,18,18,87,27
5877,panthera_tigris_s_000292.png,8,8,88,88,18,8,87,87
5878,tiger_s_001563.png,8,8,88,88,18,18,87,87
5879,tiger_s_002061.png,8,8,88,88,18,18,87,87
5880,tiger_s_000387.png,8,8,88,88,18,8,87,87
5881,panthera_tigris_s_000620.png,8,8,88,97,18,18,87,97
5882,panthera_tigris_s_000758.png,8,8,88,88,18,18,87,87
5883,panthera_tigris_s_000966.png,8,8,88,88,18,18,87,87
5884,tiger_s_000162.png,8,8,88,88,18,15,87,87
5885,panthera_tigris_s_000714.png,8,8,88,42,18,18,87,37
5886,panthera_tigris_s_000584.png,8,8,88,88,18,18,87,87
5887,panthera_tigris_s_000635.png,8,8,88,88,18,18,87,87
5888,panthera_tigris_s_000341.png,8,17,88,96,18,3,87,37
5889,tiger_s_001915.png,8,14,88,98,18,6,87,15
5890,panthera_tigris_s_000257.png,8,8,88,88,18,18,87,87
5891,panthera_tigris_s_000867.png,8,10,88,88,18,2,87,87
5892,panthera_tigris_s_000331.png,8,6,88,25,18,16,87,18
5893,panthera_tigris_s_000148.png,8,8,88,42,18,18,87,37
5894,tiger_s_002460.png,8,0,88,88,18,0,87,87
5895,panthera_tigris_s_000960.png,8,8,88,88,18,18,87,87
5896,tiger_s_001910.png,8,8,88,88,18,18,87,87
5897,tiger_s_001195.png,8,8,88,88,18,18,87,87
5898,panthera_tigris_s_000067.png,8,8,88,88,18,18,87,87
5899,panthera_tigris_s_000711.png,8,8,88,88,18,16,87,27
5900,panthera_tigris_s_000327.png,8,8,88,88,18,1,87,87
5901,panthera_tigris_s_000571.png,8,8,88,88,18,18,87,87
5902,panthera_tigris_s_000752.png,8,8,88,88,18,18,87,87
5903,panthera_tigris_s_000267.png,8,8,88,43,18,18,87,87
5904,panthera_tigris_s_000147.png,8,8,88,88,18,18,87,87
5905,tiger_s_002561.png,8,8,88,88,18,18,87,87
5906,tiger_s_001146.png,8,5,88,39,18,15,87,99
5907,panthera_tigris_s_000902.png,8,12,88,97,18,4,87,97
5908,panthera_tigris_s_000838.png,8,8,88,88,18,18,87,87
5909,panthera_tigris_s_000454.png,8,8,88,88,18,18,87,87
5910,panthera_tigris_s_000628.png,8,8,88,88,18,18,87,87
5911,panthera_tigris_s_000781.png,8,8,88,88,18,18,87,87
5912,tiger_s_002357.png,8,8,88,88,18,18,87,87
5913,panthera_tigris_s_000144.png,8,8,88,88,18,18,87,87
5914,panthera_tigris_s_000612.png,8,7,88,18,18,17,87,99
5915,panthera_tigris_s_000876.png,8,8,88,88,18,18,87,87
5916,panthera_tigris_s_000766.png,8,8,88,88,18,18,87,87
5917,tiger_s_000375.png,8,8,88,88,18,18,87,87
5918,panthera_tigris_s_000757.png,8,8,88,88,18,18,87,87
5919,tiger_s_000951.png,8,12,88,34,18,7,87,28
5920,tiger_s_002065.png,8,8,88,88,18,18,87,87
5921,tiger_s_001074.png,8,8,88,88,18,18,87,87
5922,aegean_s_000036.png,10,10,71,71,2,2,69,69
5923,adriatic_sea_s_001135.png,10,10,71,71,2,2,69,69
5924,sea_s_001867.png,10,10,71,71,2,2,69,69
5925,adriatic_s_002832.png,10,10,71,71,2,2,69,69
5926,adriatic_s_002947.png,10,10,71,71,2,2,69,69
5927,adriatic_sea_s_001687.png,10,10,71,71,2,2,69,69
5928,sea_s_001923.png,10,10,71,60,2,2,69,57
5929,adriatic_sea_s_000030.png,10,10,71,71,2,2,69,69
5930,adriatic_sea_s_001703.png,10,10,71,71,2,2,69,69
5931,adriatic_sea_s_001293.png,10,10,71,71,2,2,69,69
5932,adriatic_sea_s_000498.png,10,10,71,71,2,2,69,69
5933,adriatic_s_002605.png,10,10,71,71,2,2,69,69
5934,adriatic_s_000779.png,10,10,71,71,2,2,69,69
5935,sea_s_002105.png,10,10,71,71,2,2,69,69
5936,adriatic_s_000805.png,10,10,71,71,2,2,69,69
5937,adriatic_sea_s_001226.png,10,10,71,71,2,2,69,69
5938,sea_s_000973.png,10,10,71,23,2,2,69,97
5939,adriatic_s_002598.png,10,10,71,71,2,2,69,69
5940,adriatic_sea_s_000963.png,10,10,71,71,2,2,69,69
5941,sea_s_002209.png,10,10,71,71,2,2,69,69
5942,adriatic_s_000520.png,10,10,71,71,2,2,69,69
5943,adriatic_s_000647.png,10,10,71,71,2,2,69,69
5944,aegean_s_000821.png,10,10,71,71,2,3,69,69
5945,adriatic_sea_s_000661.png,10,10,71,71,2,2,69,69
5946,sea_s_000731.png,10,10,71,33,2,2,69,27
5947,adriatic_sea_s_001322.png,10,10,71,71,2,2,69,69
5948,aegean_s_000911.png,10,10,71,71,2,2,69,69
5949,adriatic_s_002850.png,10,10,71,71,2,2,69,69
5950,adriatic_s_000022.png,10,10,71,71,2,2,69,69
5951,sea_s_001104.png,10,10,71,71,2,2,69,69
5952,adriatic_sea_s_001097.png,10,10,71,71,2,2,69,69
5953,adriatic_s_002948.png,10,10,71,71,2,2,69,69
5954,adriatic_s_000504.png,10,10,71,71,2,2,69,69
5955,sea_s_001305.png,10,10,71,71,2,2,69,69
5956,adriatic_sea_s_001978.png,10,10,71,71,2,2,69,69
5957,adriatic_sea_s_001229.png,10,10,71,71,2,2,69,69
5958,adriatic_sea_s_001767.png,10,10,71,49,2,2,69,44
5959,adriatic_sea_s_000102.png,10,10,71,23,2,2,69,16
5960,adriatic_s_001829.png,10,10,71,23,2,2,69,16
5961,sea_s_001368.png,10,10,71,71,2,2,69,69
5962,adriatic_sea_s_001263.png,10,10,71,71,2,2,69,69
5963,adriatic_s_000242.png,10,10,71,71,2,2,69,69
5964,adriatic_sea_s_000546.png,10,9,71,12,2,2,69,4
5965,adriatic_s_003075.png,10,10,71,71,2,2,69,69
5966,adriatic_s_000368.png,10,10,71,71,2,2,69,69
5967,adriatic_s_001550.png,10,10,71,71,2,2,69,69
5968,adriatic_sea_s_000379.png,10,10,71,71,2,2,69,69
5969,adriatic_sea_s_000982.png,10,10,71,71,2,2,69,70
5970,adriatic_sea_s_001455.png,10,10,71,71,2,2,69,69
5971,sea_s_001244.png,10,10,71,23,2,2,69,16
5972,adriatic_s_002089.png,10,10,71,71,2,2,69,69
5973,adriatic_sea_s_002039.png,10,10,71,71,2,2,69,69
5974,adriatic_sea_s_001296.png,10,10,71,71,2,2,69,69
5975,sea_s_000522.png,10,10,71,71,2,2,69,69
5976,adriatic_s_000115.png,10,10,71,49,2,2,69,69
5977,sea_s_001928.png,10,10,71,71,2,2,69,69
5978,sea_s_001054.png,10,10,71,71,2,2,69,69
5979,adriatic_s_000792.png,10,10,71,71,2,2,69,69
5980,adriatic_s_001809.png,10,10,71,71,2,2,69,69
5981,adriatic_sea_s_001695.png,10,10,71,71,2,5,69,57
5982,adriatic_sea_s_000377.png,10,10,71,71,2,2,69,69
5983,sea_s_001971.png,10,10,71,71,2,2,69,69
5984,adriatic_sea_s_000859.png,10,10,71,71,2,2,69,69
5985,sea_s_001702.png,10,10,71,71,2,2,69,69
5986,adriatic_s_000226.png,10,10,71,71,2,2,69,74
5987,adriatic_s_002860.png,10,10,71,60,2,2,69,69
5988,adriatic_sea_s_001294.png,10,10,71,71,2,2,69,69
5989,sea_s_000998.png,10,10,71,71,2,2,69,69
5990,adriatic_s_000006.png,10,10,71,71,2,2,69,69
5991,adriatic_sea_s_000399.png,10,10,71,12,2,2,69,4
5992,aegean_s_000742.png,10,10,71,71,2,2,69,69
5993,adriatic_s_002617.png,10,10,71,71,2,2,69,69
5994,sea_s_000720.png,10,10,71,60,2,2,69,69
5995,aegean_s_000191.png,10,10,71,60,2,2,69,57
5996,aegean_s_000023.png,10,10,71,71,2,2,69,69
5997,adriatic_sea_s_000653.png,10,10,71,23,2,2,69,16
5998,adriatic_s_002863.png,10,10,71,71,2,2,69,69
5999,sea_s_001084.png,10,10,71,71,2,2,69,69
6000,sea_s_000992.png,10,10,71,71,2,2,69,69
6001,adriatic_s_002492.png,10,10,71,71,2,2,69,69
6002,adriatic_sea_s_001538.png,10,10,71,71,2,2,69,69
6003,adriatic_s_001316.png,10,10,71,71,2,2,69,69
6004,sea_s_002198.png,10,10,71,71,2,2,69,69
6005,aegean_s_000759.png,10,10,71,71,2,2,69,69
6006,sea_s_000347.png,10,10,71,71,2,2,69,69
6007,sea_s_001453.png,10,10,71,71,2,2,69,69
6008,adriatic_sea_s_001547.png,10,10,71,23,2,2,69,16
6009,adriatic_sea_s_001610.png,10,10,71,71,2,2,69,69
6010,adriatic_s_001808.png,10,10,71,71,2,2,69,69
6011,adriatic_sea_s_001412.png,10,10,71,71,2,2,69,69
6012,adriatic_s_002834.png,10,10,71,71,2,2,69,69
6013,aegean_s_000776.png,10,10,71,71,2,2,69,69
6014,adriatic_sea_s_001306.png,10,10,71,71,2,2,69,69
6015,sea_s_001235.png,10,10,71,71,2,2,69,69
6016,adriatic_sea_s_000986.png,10,10,71,71,2,2,69,69
6017,adriatic_s_000380.png,10,9,71,71,2,19,69,74
6018,sea_s_002094.png,10,10,71,71,2,2,69,69
6019,sea_s_001562.png,10,10,71,23,2,2,69,16
6020,aegean_s_000617.png,10,10,71,71,2,2,69,69
6021,sea_s_000471.png,10,10,71,71,2,2,69,69
6022,caterpillar_s_000686.png,7,7,18,18,17,17,10,10
6023,caterpillar_s_000599.png,7,15,18,78,17,5,10,76
6024,cankerworm_s_000356.png,7,7,18,18,17,17,10,10
6025,caterpillar_s_002680.png,7,7,18,18,17,17,10,10
6026,tussock_caterpillar_s_000430.png,7,7,18,18,17,17,10,10
6027,caterpillar_s_000354.png,7,15,18,44,17,7,10,39
6028,caterpillar_s_000991.png,7,7,18,7,17,17,10,67
6029,caterpillar_s_001606.png,7,7,18,45,17,17,10,3
6030,caterpillar_s_000850.png,7,7,18,18,17,17,10,10
6031,tussock_caterpillar_s_000046.png,7,18,18,90,17,17,10,90
6032,caterpillar_s_001007.png,7,6,18,84,17,16,10,39
6033,caterpillar_s_000441.png,7,7,18,18,17,17,10,10
6034,caterpillar_s_001143.png,7,7,18,18,17,17,10,10
6035,caterpillar_s_001096.png,7,15,18,44,17,7,10,39
6036,tussock_caterpillar_s_000265.png,7,7,18,18,17,17,10,10
6037,caterpillar_s_000665.png,7,7,18,14,17,17,10,6
6038,cankerworm_s_000563.png,7,7,18,18,17,17,10,10
6039,fall_cankerworm_s_000203.png,7,15,18,18,17,7,10,10
6040,tussock_caterpillar_s_000258.png,7,11,18,27,17,3,10,91
6041,caterpillar_s_001434.png,7,7,18,18,17,17,10,10
6042,caterpillar_s_002035.png,7,7,18,18,17,17,10,10
6043,caterpillar_s_001628.png,7,4,18,51,17,17,10,47
6044,cankerworm_s_000578.png,7,7,18,18,17,17,10,10
6045,tussock_caterpillar_s_000057.png,7,7,18,59,17,17,10,39
6046,caterpillar_s_001417.png,7,7,18,18,17,17,10,10
6047,cankerworm_s_000550.png,7,7,18,18,17,17,10,10
6048,caterpillar_s_000950.png,7,7,18,18,17,17,10,10
6049,caterpillar_s_001146.png,7,7,18,18,17,17,10,10
6050,tussock_caterpillar_s_000230.png,7,10,18,33,17,2,10,79
6051,caterpillar_s_002206.png,7,13,18,79,17,5,10,77
6052,tussock_caterpillar_s_000315.png,7,7,18,18,17,7,10,10
6053,tussock_caterpillar_s_000117.png,7,7,18,18,17,17,10,39
6054,caterpillar_s_002526.png,7,7,18,18,17,17,10,10
6055,caterpillar_s_002184.png,7,15,18,55,17,8,10,51
6056,tussock_caterpillar_s_000121.png,7,7,18,18,17,18,10,10
6057,caterpillar_s_000368.png,7,7,18,18,17,17,10,10
6058,caterpillar_s_001629.png,7,7,18,18,17,17,10,10
6059,caterpillar_s_000439.png,7,15,18,18,17,7,10,10
6060,caterpillar_s_001187.png,7,9,18,27,17,19,10,20
6061,caterpillar_s_002311.png,7,15,18,99,17,0,10,39
6062,caterpillar_s_000546.png,7,7,18,18,17,7,10,10
6063,caterpillar_s_002575.png,7,7,18,18,17,17,10,10
6064,caterpillar_s_001574.png,7,15,18,51,17,17,10,39
6065,cankerworm_s_000522.png,7,7,18,18,17,17,10,10
6066,cankerworm_s_000523.png,7,7,18,18,17,17,10,10
6067,caterpillar_s_001765.png,7,15,18,18,17,7,10,10
6068,cankerworm_s_000583.png,7,7,18,18,17,17,10,10
6069,caterpillar_s_000437.png,7,7,18,18,17,17,10,10
6070,caterpillar_s_002674.png,7,7,18,14,17,17,10,39
6071,caterpillar_s_001196.png,7,7,18,14,17,17,10,6
6072,caterpillar_s_001387.png,7,7,18,18,17,17,10,10
6073,caterpillar_s_001377.png,7,13,18,44,17,5,10,39
6074,caterpillar_s_001153.png,7,5,18,9,17,15,10,89
6075,caterpillar_s_001155.png,7,7,18,18,17,7,10,10
6076,caterpillar_s_000101.png,7,7,18,18,17,17,10,10
6077,tussock_caterpillar_s_000185.png,7,15,18,44,17,7,10,10
6078,caterpillar_s_000861.png,7,7,18,18,17,17,10,10
6079,tussock_caterpillar_s_000043.png,7,7,18,18,17,17,10,10
6080,caterpillar_s_001753.png,7,5,18,69,17,15,10,66
6081,caterpillar_s_002670.png,7,7,18,14,17,17,10,6
6082,cankerworm_s_000524.png,7,7,18,18,17,17,10,10
6083,caterpillar_s_000126.png,7,7,18,18,17,17,10,10
6084,caterpillar_s_001188.png,7,7,18,18,17,17,10,10
6085,tussock_caterpillar_s_000374.png,7,7,18,18,17,7,10,10
6086,caterpillar_s_002678.png,7,7,18,18,17,17,10,10
6087,caterpillar_s_002681.png,7,7,18,18,17,17,10,10
6088,caterpillar_s_002592.png,7,7,18,18,17,17,10,10
6089,caterpillar_s_002498.png,7,15,18,44,17,7,10,39
6090,caterpillar_s_001990.png,7,7,18,18,17,17,10,10
6091,tussock_caterpillar_s_000048.png,7,7,18,18,17,17,10,10
6092,tussock_caterpillar_s_000504.png,7,6,18,25,17,16,10,18
6093,caterpillar_s_000222.png,7,7,18,18,17,17,10,10
6094,caterpillar_s_000542.png,7,4,18,83,17,14,10,39
6095,caterpillar_s_000851.png,7,15,18,44,17,7,10,39
6096,caterpillar_s_000833.png,7,7,18,18,17,17,10,10
6097,caterpillar_s_001164.png,7,11,18,15,17,3,10,7
6098,caterpillar_s_000980.png,7,7,18,18,17,17,10,10
6099,caterpillar_s_001758.png,7,13,18,79,17,5,10,39
6100,caterpillar_s_001836.png,7,7,18,18,17,17,10,10
6101,caterpillar_s_000435.png,7,7,18,18,17,17,10,10
6102,caterpillar_s_001579.png,7,16,18,80,17,8,10,79
6103,caterpillar_s_001786.png,7,7,18,18,17,17,10,10
6104,caterpillar_s_000891.png,7,7,18,18,17,7,10,10
6105,cankerworm_s_000584.png,7,7,18,18,17,7,10,10
6106,caterpillar_s_000683.png,7,7,18,18,17,17,10,10
6107,caterpillar_s_001947.png,7,7,18,18,17,17,10,10
6108,caterpillar_s_001312.png,7,7,18,18,17,17,10,10
6109,tussock_caterpillar_s_000388.png,7,1,18,1,17,1,10,1
6110,caterpillar_s_001141.png,7,7,18,18,17,17,10,10
6111,caterpillar_s_001732.png,7,7,18,18,17,7,10,10
6112,tussock_caterpillar_s_000098.png,7,7,18,18,17,17,10,32
6113,caterpillar_s_001370.png,7,0,18,44,17,0,10,39
6114,caterpillar_s_001472.png,7,7,18,14,17,7,10,6
6115,caterpillar_s_001095.png,7,7,18,6,17,17,10,56
6116,caterpillar_s_000202.png,7,7,18,18,17,17,10,10
6117,caterpillar_s_000678.png,7,7,18,18,17,17,10,10
6118,caterpillar_s_001762.png,7,13,18,79,17,5,10,52
6119,cankerworm_s_000579.png,7,7,18,18,17,17,10,10
6120,tussock_caterpillar_s_000339.png,7,7,18,18,17,17,10,10
6121,caterpillar_s_000920.png,7,7,18,18,17,17,10,10
6122,minibus_s_001127.png,18,18,13,41,10,10,5,36
6123,school_bus_s_000373.png,18,18,13,13,10,10,5,5
6124,minibus_s_000031.png,18,18,13,48,10,10,5,43
6125,minibus_s_001708.png,18,18,13,81,10,10,5,80
6126,trolleybus_s_000398.png,18,18,13,58,10,10,5,54
6127,minibus_s_001166.png,18,18,13,13,10,10,5,5
6128,minibus_s_000964.png,18,18,13,13,10,10,5,5
6129,school_bus_s_000622.png,18,18,13,13,10,10,5,5
6130,minibus_s_001460.png,18,18,13,13,10,10,5,5
6131,trolleybus_s_000224.png,18,18,13,13,10,10,5,5
6132,school_bus_s_000308.png,18,18,13,13,10,10,5,5
6133,trolleybus_s_000154.png,18,19,13,81,10,11,5,10
6134,bus_s_002259.png,18,19,13,45,10,11,5,82
6135,school_bus_s_000564.png,18,6,13,25,10,16,5,18
6136,bus_s_000162.png,18,19,13,81,10,11,5,80
6137,bus_s_000049.png,18,18,13,13,10,10,5,5
6138,school_bus_s_000478.png,18,18,13,13,10,10,5,5
6139,minibus_s_000826.png,18,18,13,13,10,10,5,5
6140,trolleybus_s_000250.png,18,19,13,41,10,11,5,36
6141,minibus_s_002310.png,18,18,13,13,10,10,5,5
6142,minibus_s_001619.png,18,18,13,13,10,10,5,43
6143,bus_s_001281.png,18,19,13,81,10,10,5,80
6144,school_bus_s_001782.png,18,18,13,13,10,10,5,5
6145,bus_s_002365.png,18,19,13,81,10,10,5,80
6146,school_bus_s_000342.png,18,18,13,13,10,10,5,5
6147,trolleybus_s_000242.png,18,18,13,13,10,10,5,5
6148,school_bus_s_001125.png,18,18,13,13,10,10,5,5
6149,bus_s_000146.png,18,18,13,13,10,10,5,5
6150,bus_s_000111.png,18,19,13,13,10,11,5,5
6151,minibus_s_001085.png,18,19,13,85,10,11,5,84
6152,school_bus_s_000755.png,18,18,13,13,10,10,5,5
6153,bus_s_000595.png,18,18,13,13,10,10,5,4
6154,minibus_s_001869.png,18,18,13,13,10,10,5,5
6155,bus_s_000600.png,18,19,13,81,10,11,5,80
6156,minibus_s_000462.png,18,18,13,13,10,10,5,5
6157,bus_s_000311.png,18,9,13,12,10,19,5,4
6158,school_bus_s_000921.png,18,6,13,25,10,16,5,18
6159,school_bus_s_000397.png,18,18,13,13,10,10,5,5
6160,school_bus_s_002232.png,18,6,13,25,10,19,5,18
6161,school_bus_s_001848.png,18,18,13,13,10,10,5,5
6162,bus_s_002287.png,18,18,13,13,10,11,5,5
6163,minibus_s_001587.png,18,18,13,13,10,10,5,5
6164,bus_s_001883.png,18,12,13,13,10,4,5,5
6165,minibus_s_001161.png,18,18,13,13,10,10,5,54
6166,bus_s_000037.png,18,18,13,13,10,10,5,5
6167,minibus_s_000324.png,18,18,13,58,10,10,5,54
6168,school_bus_s_000220.png,18,6,13,25,10,17,5,5
6169,minibus_s_000258.png,18,18,13,13,10,10,5,5
6170,trolleybus_s_000331.png,18,18,13,13,10,10,5,5
6171,bus_s_000207.png,18,18,13,13,10,10,5,5
6172,school_bus_s_000570.png,18,18,13,13,10,10,5,5
6173,school_bus_s_001849.png,18,18,13,13,10,12,5,5
6174,school_bus_s_000727.png,18,18,13,13,10,10,5,80
6175,bus_s_002714.png,18,18,13,90,10,10,5,90
6176,school_bus_s_001509.png,18,18,13,13,10,10,5,5
6177,school_bus_s_000731.png,18,17,13,33,10,11,5,27
6178,minibus_s_000302.png,18,18,13,13,10,10,5,5
6179,school_bus_s_000174.png,18,18,13,81,10,10,5,80
6180,bus_s_002268.png,18,18,13,13,10,10,5,4
6181,school_bus_s_001112.png,18,18,13,81,10,10,5,80
6182,bus_s_000307.png,18,5,13,40,10,15,5,80
